54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
36,0
65,0
31,0
65,0
66,0
67,0
68,0
69,0
37,0
71,0
72,0
73,0
99,0
32,0
101,0
55,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
55,0
111,0
112,0
120,0
114,0
115,0
26,0
117,0
19,0
119,0
120,0
53,0
124,0
36,0
6,0
29,0
19,0
125,0
125,0
37,0
3,0
4,0
103,0
6,0
7,0
8,0
9,0
8,0
11,0
11,0
13,0
14,0
37,0
16,0
118,0
18,0
37,0
59,0
21,0
22,0
23,0
125,0
25,0
26,0
36,0
8,0
29,0
30,0
31,0
100,0
33,0
18,0
14,0
36,0
37,0
36,0
39,0
40,0
41,0
44,0
118,0
44,0
34,0
127,0
47,0
8,0
54,0
66,0
51,0
52,0
46,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
40,0
65,0
22,0
67,0
62,0
69,0
67,0
29,0
72,0
107,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
55,0
18,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
6,0
124,0
43,0
126,0
127,0
38,0
138,0
137,0
59,0
139,0
140,0
141,0
142,0
114,0
144,0
14,0
100,0
142,0
151,0
36,0
125,0
2,0
3,0
50,0
5,0
6,0
7,0
8,0
8,0
10,0
69,0
12,0
13,0
13,0
16,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
36,0
8,0
26,0
39,0
8,0
29,0
64,0
31,0
32,0
18,0
34,0
21,0
36,0
37,0
41,0
31,0
40,0
41,0
11,0
43,0
44,0
18,0
46,0
18,0
9,0
50,0
49,0
54,0
29,0
53,0
54,0
55,0
56,0
57,0
58,0
22,0
60,0
7,0
36,0
29,0
31,0
65,0
66,0
37,0
71,0
69,0
67,0
69,0
72,0
73,0
99,0
32,0
101,0
55,0
103,0
104,0
120,0
106,0
107,0
108,0
65,0
55,0
111,0
112,0
113,0
19,0
115,0
115,0
117,0
40,0
119,0
120,0
53,0
141,0
122,0
36,0
140,0
127,0
19,0
136,0
69,0
5,0
139,0
140,0
141,0
142,0
73,0
15,0
13,0
26,0
150,0
69,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
89,0
82,0
83,0
84,0
85,0
95,0
95,0
88,0
94,0
90,0
93,0
92,0
93,0
94,0
95,0
80,0
133,0
98,0
130,0
93,0
78,0
133,0
92,0
135,0
130,0
148,0
0,0
1,0
37,0
21,0
49,0
5,0
6,0
7,0
8,0
10,0
10,0
11,0
12,0
13,0
14,0
16,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
40,0
25,0
39,0
48,0
8,0
49,0
30,0
31,0
8,0
33,0
24,0
16,0
36,0
37,0
41,0
39,0
40,0
38,0
42,0
31,0
44,0
45,0
46,0
47,0
28,0
7,0
50,0
3,0
3,0
122,0
54,0
55,0
56,0
57,0
58,0
59,0
61,0
61,0
36,0
63,0
64,0
62,0
149,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
99,0
100,0
101,0
102,0
58,0
104,0
105,0
143,0
107,0
108,0
109,0
55,0
111,0
112,0
113,0
143,0
115,0
115,0
117,0
19,0
119,0
120,0
7,0
151,0
123,0
151,0
36,0
58,0
127,0
129,0
136,0
137,0
66,0
139,0
139,0
141,0
142,0
143,0
13,0
14,0
149,0
48,0
151,0
0,0
1,0
2,0
3,0
4,0
5,0
22,0
7,0
8,0
10,0
10,0
11,0
107,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
40,0
25,0
26,0
25,0
28,0
29,0
30,0
31,0
32,0
33,0
31,0
16,0
36,0
37,0
31,0
31,0
31,0
41,0
42,0
43,0
44,0
45,0
53,0
47,0
48,0
4,0
29,0
51,0
52,0
1,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
24,0
29,0
18,0
63,0
66,0
67,0
68,0
31,0
43,0
69,0
20,0
73,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
101,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
19,0
119,0
120,0
121,0
128,0
46,0
67,0
127,0
124,0
58,0
87,0
75,0
76,0
77,0
78,0
146,0
80,0
85,0
82,0
83,0
84,0
88,0
78,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
130,0
93,0
132,0
133,0
134,0
135,0
146,0
135,0
0,0
145,0
2,0
66,0
49,0
125,0
6,0
7,0
48,0
9,0
10,0
11,0
11,0
13,0
11,0
15,0
16,0
61,0
125,0
19,0
21,0
56,0
22,0
3,0
24,0
25,0
26,0
27,0
8,0
29,0
30,0
16,0
17,0
8,0
34,0
35,0
5,0
15,0
41,0
31,0
40,0
43,0
65,0
43,0
44,0
11,0
6,0
8,0
8,0
4,0
29,0
3,0
51,0
53,0
54,0
55,0
56,0
103,0
20,0
60,0
20,0
62,0
62,0
62,0
62,0
66,0
15,0
68,0
31,0
62,0
52,0
72,0
73,0
73,0
5,0
101,0
102,0
116,0
104,0
106,0
106,0
107,0
21,0
55,0
110,0
111,0
112,0
19,0
19,0
115,0
115,0
19,0
43,0
119,0
120,0
52,0
124,0
125,0
52,0
127,0
127,0
129,0
139,0
141,0
142,0
125,0
144,0
5,0
149,0
150,0
12,0
0,0
1,0
37,0
3,0
4,0
140,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
35,0
26,0
40,0
19,0
20,0
21,0
22,0
23,0
41,0
25,0
26,0
39,0
8,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
40,0
37,0
43,0
39,0
40,0
41,0
42,0
118,0
44,0
45,0
46,0
47,0
48,0
49,0
121,0
51,0
51,0
53,0
54,0
55,0
21,0
57,0
58,0
59,0
60,0
66,0
67,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
77,0
55,0
99,0
100,0
101,0
55,0
58,0
104,0
105,0
106,0
107,0
108,0
109,0
55,0
55,0
112,0
113,0
19,0
115,0
115,0
117,0
19,0
119,0
120,0
121,0
122,0
122,0
108,0
101,0
127,0
19,0
136,0
137,0
138,0
139,0
140,0
141,0
128,0
143,0
15,0
35,0
149,0
43,0
151,0
40,0
43,0
2,0
3,0
4,0
1,0
6,0
7,0
8,0
10,0
10,0
11,0
12,0
15,0
14,0
15,0
16,0
17,0
18,0
19,0
66,0
21,0
22,0
8,0
150,0
10,0
26,0
27,0
8,0
29,0
30,0
31,0
8,0
28,0
34,0
35,0
36,0
37,0
40,0
39,0
40,0
40,0
42,0
72,0
44,0
108,0
46,0
8,0
28,0
7,0
121,0
121,0
54,0
53,0
54,0
55,0
21,0
57,0
58,0
59,0
60,0
20,0
36,0
63,0
17,0
65,0
66,0
67,0
38,0
16,0
70,0
29,0
72,0
55,0
99,0
103,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
26,0
116,0
19,0
118,0
119,0
120,0
66,0
122,0
122,0
0,0
126,0
127,0
72,0
138,0
137,0
5,0
139,0
117,0
141,0
142,0
114,0
144,0
35,0
149,0
150,0
151,0
0,0
9,0
19,0
3,0
29,0
41,0
6,0
7,0
8,0
8,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
19,0
102,0
19,0
61,0
61,0
7,0
24,0
48,0
26,0
48,0
8,0
54,0
32,0
31,0
56,0
33,0
34,0
35,0
36,0
144,0
41,0
39,0
41,0
43,0
149,0
43,0
44,0
35,0
6,0
47,0
44,0
54,0
29,0
29,0
54,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
61,0
61,0
38,0
63,0
41,0
65,0
66,0
67,0
69,0
69,0
18,0
4,0
72,0
73,0
99,0
100,0
101,0
102,0
58,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
110,0
112,0
105,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
138,0
14,0
33,0
124,0
72,0
109,0
127,0
129,0
136,0
137,0
137,0
139,0
140,0
127,0
142,0
143,0
144,0
145,0
19,0
8,0
151,0
78,0
75,0
74,0
77,0
78,0
89,0
82,0
75,0
82,0
83,0
84,0
85,0
87,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
89,0
95,0
96,0
97,0
98,0
130,0
93,0
130,0
87,0
134,0
