54,0
73,0
56,0
57,0
58,0
59,0
29,0
61,0
36,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
41,0
73,0
99,0
32,0
101,0
18,0
109,0
104,0
105,0
106,0
107,0
108,0
109,0
55,0
111,0
112,0
113,0
114,0
38,0
39,0
117,0
19,0
119,0
120,0
122,0
124,0
36,0
6,0
29,0
26,0
36,0
34,0
19,0
3,0
122,0
103,0
8,0
7,0
8,0
28,0
10,0
11,0
147,0
13,0
14,0
15,0
16,0
17,0
18,0
15,0
103,0
21,0
61,0
58,0
36,0
25,0
115,0
38,0
8,0
29,0
30,0
31,0
100,0
33,0
125,0
14,0
36,0
70,0
36,0
39,0
64,0
41,0
44,0
43,0
44,0
41,0
127,0
18,0
8,0
54,0
121,0
53,0
54,0
58,0
54,0
55,0
56,0
57,0
58,0
5,0
7,0
61,0
62,0
63,0
15,0
65,0
58,0
67,0
62,0
15,0
65,0
63,0
72,0
107,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
109,0
107,0
108,0
103,0
55,0
18,0
112,0
113,0
114,0
115,0
115,0
117,0
41,0
119,0
120,0
121,0
122,0
137,0
5,0
14,0
10,0
38,0
138,0
137,0
59,0
42,0
140,0
66,0
142,0
114,0
144,0
14,0
5,0
150,0
151,0
36,0
45,0
41,0
3,0
29,0
5,0
6,0
7,0
25,0
28,0
28,0
11,0
42,0
13,0
14,0
15,0
5,0
17,0
18,0
19,0
5,0
21,0
22,0
23,0
36,0
25,0
115,0
39,0
8,0
29,0
30,0
31,0
25,0
33,0
18,0
7,0
36,0
40,0
38,0
39,0
41,0
41,0
144,0
41,0
69,0
25,0
53,0
47,0
25,0
50,0
121,0
29,0
29,0
6,0
54,0
55,0
56,0
57,0
58,0
152,0
61,0
7,0
36,0
63,0
70,0
65,0
66,0
67,0
138,0
69,0
64,0
65,0
38,0
73,0
99,0
32,0
101,0
34,0
58,0
104,0
120,0
106,0
107,0
108,0
5,0
55,0
18,0
112,0
113,0
114,0
115,0
115,0
40,0
40,0
119,0
120,0
29,0
46,0
46,0
36,0
140,0
127,0
26,0
137,0
136,0
17,0
139,0
139,0
63,0
142,0
143,0
13,0
13,0
26,0
40,0
29,0
78,0
85,0
90,0
77,0
78,0
131,0
80,0
81,0
90,0
80,0
85,0
85,0
78,0
78,0
88,0
94,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
130,0
93,0
78,0
133,0
135,0
135,0
130,0
131,0
64,0
1,0
37,0
3,0
49,0
5,0
6,0
7,0
8,0
10,0
10,0
11,0
58,0
13,0
14,0
16,0
16,0
7,0
18,0
19,0
66,0
21,0
22,0
23,0
40,0
25,0
26,0
48,0
28,0
29,0
30,0
31,0
8,0
33,0
31,0
16,0
36,0
37,0
38,0
39,0
31,0
38,0
42,0
31,0
44,0
125,0
124,0
47,0
28,0
29,0
49,0
63,0
17,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
36,0
63,0
64,0
62,0
66,0
67,0
68,0
69,0
70,0
63,0
3,0
73,0
99,0
100,0
101,0
102,0
58,0
104,0
105,0
101,0
107,0
108,0
109,0
55,0
111,0
112,0
113,0
143,0
115,0
115,0
117,0
19,0
119,0
120,0
50,0
50,0
123,0
137,0
36,0
126,0
127,0
129,0
137,0
137,0
66,0
139,0
64,0
141,0
142,0
114,0
13,0
14,0
149,0
28,0
136,0
0,0
1,0
2,0
3,0
54,0
5,0
63,0
7,0
8,0
25,0
10,0
11,0
12,0
13,0
14,0
0,0
16,0
17,0
18,0
19,0
66,0
21,0
22,0
23,0
62,0
25,0
100,0
25,0
28,0
29,0
30,0
31,0
32,0
8,0
41,0
16,0
36,0
67,0
40,0
39,0
31,0
41,0
5,0
43,0
10,0
45,0
137,0
125,0
9,0
49,0
29,0
5,0
138,0
5,0
54,0
73,0
56,0
28,0
58,0
59,0
60,0
61,0
63,0
29,0
31,0
62,0
66,0
67,0
68,0
69,0
36,0
71,0
22,0
55,0
99,0
32,0
101,0
102,0
23,0
104,0
99,0
106,0
107,0
108,0
109,0
58,0
33,0
112,0
113,0
114,0
